 Veh 1 color, Veh 1 distance, Veh 1 speed,Veh 1 stop, Veh 1 step, Veh 1 deviation, Veh 1 integral, Veh 1 derivative,Veh 2 color,Veh 2  distance,Veh 2  speed,Veh 2 stop,Veh 2  step,Veh 2  deviation,Veh 2  integral,Veh 2  derivative,Veh 2  frontID,Veh 2  frontTime,Veh 2  frontStep,Veh 2  frontSpeed,Veh 2  frontDistance,Veh 3 color,Veh 3 distance,Veh 3 speed,Veh 3 stop,Veh 3 step,Veh 3 deviation,Veh 3 integral,Veh 3 derivative,Veh 3 frontID,Veh 3 frontTime,Veh 3 frontStep,Veh 3 frontSpeed,Veh 3 frontDistance
7,1520,130,0,0,-30.5,0,-71,69,326,90,0,0,29,29,-2,1,75485,0,130,1520,65,2550,114.8653406,0,0,27.5,0,40,2,105515,0,94.5,321
6,1366,130,0,0,-31.5,-31.5,-1,63,259,90,0,0,23,52,-6,1,75628,0,130,1520,69,2550,120.6086077,0,0,31.5,31.5,4,2,105664,0,90,321
38,1490,130,0,0,0.5,0,32,46,271,90,0,0,6,0,-17,1,75768,0,130,1366,71,2550,126.639038,0,0,33.5,65,2,2,105821,0,90,321
64,1490,130,0,0,26.5,26.5,26,19,271,90,0,0,-21,0,-27,1,75908,0,130,1490,68,546,132.9709899,0,0,30.5,95.5,-3,2,106111,0,94.5,321
25,1420,130,0,0,-12.5,0,-39,20,281,90,0,0,-20,-20,1,1,76187,0,130,1490,57,532,139.6195394,0,0,19.5,115,-11,2,106245,0,94.5,321
6,1421,130,0,0,-31.5,-31.5,-19,54,294,90,0,0,14,0,34,1,76187,0,130,1420,59,518,90,0,0,21.5,136.5,2,2,106543,0,90,326
48,1397,130,0,0,10.5,0,42,65,322,90,0,0,25,25,11,1,76347,0,130,1421,69,516,90,0,0,31.5,168,10,2,106675,0,90,326
75,1413,130,0,0,37.5,37.5,27,55,326,90,0,0,15,40,-10,1,76490,0,130,1397,5,496,90,0,0,-32.5,0,-64,2,106811,0,90,326
36,2550,130,0,0,-1.5,0,-39,27,326,90,0,0,-13,0,-28,1,76781,0,130,1413,5,622,94.5,0,0,-32.5,-32.5,0,2,107110,0,94.5,321
6,1468,130,0,0,-31.5,-31.5,-30,15,340,94.5,0,0,-25,-25,-12,1,76781,0,130,2550,57,496,99.225,0,0,19.5,0,52,2,107270,0,90,347
33,2550,130,0,0,-4.5,0,27,39,340,99.225,0,0,-1,0,24,1,76927,0,130,1468,59,519,104.18625,0,0,21.5,21.5,2,2,107532,0,90,321
75,1341,130,0,0,37.5,0,42,62,345,104.18625,0,0,22,0,23,1,77078,0,130,2550,31,490,109.3955625,0,0,-6.5,0,-28,2,107664,0,90,321
61,2343,130,0,0,23.5,23.5,-14,55,347,109.3955625,0,0,15,15,-7,1,77218,0,130,1341,56,518,114.8653406,0,0,18.5,0,25,2,107961,0,90,326
17,1716,130,0,0,-20.5,0,-44,25,348,114.8653406,0,0,-15,0,-30,1,77360,0,130,2343,59,483,120.6086077,0,0,21.5,21.5,3,2,108111,0,94.5,326
10,1305,130,0,0,-27.5,-27.5,-7,15,349,120.6086077,0,0,-25,-25,-10,1,77517,0,130,1716,16,473,126.639038,0,0,-21.5,0,-43,2,108256,0,90,321
79,1262,130,0,0,41.5,0,69,54,338,126.639038,0,0,14,0,39,1,77657,0,130,1305,52,483,132.9709899,0,0,14.5,0,36,2,108522,0,90,321
74,1227,130,0,0,36.5,36.5,-5,65,334,132.9709899,0,0,25,25,11,1,77941,0,130,1262,57,492,139.6195394,0,0,19.5,19.5,5,2,108660,0,90,326
70,2261,130,0,0,32.5,69,-4,55,330,90,0,0,15,40,-10,1,77941,0,130,1227,38,474,146.6005164,0,0,0.5,0,-19,2,108821,0,90,338
69,2243,130,0,0,31.5,100.5,-1,26,330,90,0,0,-14,0,-29,1,78220,0,130,2261,43,435,153.9305422,0,0,5.5,0,5,2,109131,0,90,340
68,2243,130,0,0,30.5,131,-1,16,329,90,0,0,-24,-24,-10,1,78360,0,130,2243,47,418,161.6270693,0,0,9.5,0,4,2,109261,0,94.5,340
71,2243,130,0,0,33.5,164.5,3,27,338,94.5,0,0,-13,-37,11,1,78360,0,130,2243,32,447,165,0,0,-5.5,0,-15,2,109535,0,99.22499847,326
72,1942,130,0,0,34.5,199,1,51,334,99.225,0,0,11,0,24,1,78492,0,130,2243,54,410,165,0,0,16.5,0,22,2,109678,0,90,340
75,1160,130,0,0,37.5,236.5,3,58,353,104.18625,0,0,18,18,7,1,78657,0,130,1942,32,424,165,0,0,-5.5,0,-22,2,109953,0,94.5,326
79,1121,130,0,0,41.5,278,4,33,374,109.3955625,0,0,-7,0,-25,1,78947,0,130,1160,37,406,165,0,0,-0.5,0,5,2,110082,0,90,321
61,1092,130,0,0,23.5,301.5,-18,13,401,114.8653406,0,0,-27,-27,-20,1,78947,0,130,1121,40,370,165,0,0,2.5,0,3,2,110376,0,90,324
6,1080,130,0,0,-31.5,0,-55,31,412,120.6086077,0,0,-9,0,18,1,79118,0,130,1092,33,348,165,0,0,-4.5,0,-7,2,110521,0,90,324
13,1058,130,0,0,-24.5,-24.5,7,68,871,126.639038,0,0,28,0,37,1,79261,0,130,1080,38,336,165,0,0,0.5,0,5,2,110652,0,90,328
82,1036,130,0,0,44.5,0,69,70,460,132.9709899,0,0,30,30,2,1,79403,0,130,1058,49,321,165,0,0,11.5,11.5,11,2,110938,0,94.5,380
78,1024,130,0,0,40.5,40.5,-4,36,847,139.6195394,0,0,-4,0,-34,1,79547,0,130,1036,31,321,165,0,0,-6.5,0,-18,2,111074,0,99.22499847,329
61,1000,130,0,0,23.5,64,-17,8,847,146.6005164,0,0,-32,-32,-28,1,79688,0,130,1024,39,296,90,0,0,1.5,0,8,2,111373,0,94.5,412
49,998,130,0,0,11.5,75.5,-12,26,831,153.9305422,0,0,-14,-46,18,1,79822,0,130,1000,51,289,90,0,0,13.5,13.5,12,2,111505,0,99.22499847,385
67,978,130,0,0,29.5,105,18,71,835,161.6270693,0,0,31,0,45,1,79980,0,130,998,16,321,94.5,0,0,-21.5,0,-35,2,111663,0,104.1862488,345
77,976,130,0,0,39.5,144.5,10,75,796,165,0,0,35,35,4,1,80128,0,130,978,46,326,99.225,0,0,8.5,0,30,2,111948,0,114.8653412,349
45,2550,130,0,0,7.5,0,-32,40,796,165,0,0,0,0,-35,1,80278,0,130,976,46,372,104.18625,0,0,8.5,0,0,2,112113,0,120.6086044,410
16,2550,130,0,0,-21.5,0,-29,10,772,165,0,0,-30,-30,-30,1,80417,0,130,2550,21,321,109.3955625,0,0,-16.5,0,-25,2,112391,0,132.970993,329
79,2550,130,0,0,41.5,0,63,9,764,165,0,0,-31,-61,-1,1,80558,0,130,2550,54,298,90,0,0,16.5,0,33,2,112542,0,90,330
79,2018,130,0,0,41.5,41.5,0,63,788,165,0,0,23,0,54,1,80705,0,130,2550,39,304,94.5,0,0,1.5,0,-15,2,112686,0,90,336
76,2550,130,0,0,38.5,80,-3,69,780,165,0,0,29,29,6,1,80858,0,130,2018,20,326,99.225,0,0,-17.5,0,-19,2,112985,0,99.22499847,917
78,853,130,0,0,40.5,120.5,2,64,750,165,0,0,24,53,-5,1,80991,0,130,2550,52,320,104.18625,0,0,14.5,0,32,2,113132,0,104.1862488,1297
79,827,130,0,0,41.5,162,1,45,788,165,0,0,5,0,-19,1,81130,0,130,853,43,326,109.3955625,0,0,5.5,0,-9,2,113433,0,114.8653412,1295
79,826,130,0,0,41.5,203.5,0,13,762,165,0,0,-27,0,-32,1,81267,0,130,827,18,321,114.8653406,0,0,-19.5,0,-25,2,113592,0,90,1718
78,2550,130,0,0,40.5,244,-1,25,762,165,0,0,-15,-15,12,1,81400,0,130,826,55,321,120.6086077,0,0,17.5,0,37,2,113902,0,90,1875
74,2550,130,0,0,36.5,280.5,-4,67,861,165,0,0,27,0,42,1,81550,0,130,2550,59,329,126.639038,0,0,21.5,21.5,4,2,114036,0,90,1875
72,2550,130,0,0,34.5,315,-2,62,748,165,0,0,22,22,-5,1,81702,0,130,2550,9,326,132.9709899,0,0,-28.5,0,-50,2,114215,0,99.22499847,420
68,2550,130,0,0,30.5,345.5,-4,8,748,165,0,0,-32,0,-54,1,81833,0,130,2550,52,296,90,0,0,14.5,0,43,2,114373,0,104.1862488,2550
9,2550,130,0,0,-28.5,0,-59,5,748,165,0,0,-35,-35,-3,1,81980,0,130,2550,48,282,90,0,0,10.5,10.5,-4,2,114673,0,114.8653412,2550
5,2550,130,0,0,-32.5,-32.5,-4,60,2550,165,0,0,20,0,55,1,82128,0,130,2550,18,294,90,0,0,-19.5,0,-30,2,114805,0,120.6086044,2550
5,2485,130,0,0,-32.5,-65,0,79,2550,165,0,0,39,39,19,1,82269,0,130,2550,55,326,94.5,0,0,17.5,0,37,2,115091,0,90,411
5,2449,130,0,0,-32.5,-97.5,0,50,921,165,0,0,10,49,-29,1,82548,0,130,2449,57,320,99.225,0,0,19.5,19.5,2,2,115221,0,90,385
6,2431,130,0,0,-31.5,-129,1,10,921,165,0,0,-30,0,-40,1,82548,0,130,2449,10,289,90,0,0,-27.5,0,-47,2,115386,0,90,364
29,2404,130,0,0,-8.5,0,23,5,2097,165,0,0,-35,-35,-5,1,82692,0,130,2431,61,322,94.5,0,0,23.5,0,51,2,115666,0,99.22499847,401
74,2374,130,0,0,36.5,0,45,26,2550,165,0,0,-14,-49,21,1,82969,0,130,2374,58,374,99.225,0,0,20.5,20.5,-3,2,115803,0,104.1862488,401
72,2359,130,0,0,34.5,34.5,-2,59,872,165,0,0,19,0,33,1,82969,0,130,2374,5,303,104.18625,0,0,-32.5,0,-53,2,116113,0,114.8653412,1520
6,2351,130,0,0,-31.5,0,-66,70,794,165,0,0,30,30,11,1,83121,0,130,2359,57,321,109.3955625,0,0,19.5,0,52,2,116244,0,120.6086044,392
5,2342,130,0,0,-32.5,-32.5,-1,53,762,165,0,0,13,43,-17,1,83268,0,130,2351,66,326,114.8653406,0,0,28.5,28.5,9,2,116531,0,126.6390381,383
49,2313,130,0,0,11.5,0,44,17,978,165,0,0,-23,0,-36,1,83411,0,130,2342,5,2550,120.6086077,0,0,-32.5,0,-61,2,116675,0,139.6195374,376
53,2297,130,0,0,15.5,15.5,4,15,978,165,0,0,-25,-25,-2,1,83580,0,130,2313,64,2550,126.639038,0,0,26.5,0,59,2,116810,0,146.6005096,334
18,2290,130,0,0,-19.5,0,-35,65,947,165,0,0,25,0,50,1,83748,0,130,2297,65,1309,132.9709899,0,0,27.5,27.5,1,2,117103,0,90,326
14,2267,130,0,0,-23.5,-23.5,-4,70,894,165,0,0,30,30,5,1,83748,0,130,2297,68,925,139.6195394,0,0,30.5,58,3,2,117231,0,90,328
67,2249,130,0,0,29.5,0,53,73,887,165,0,0,33,63,3,1,83899,0,130,2290,70,2550,146.6005164,0,0,32.5,90.5,2,2,117531,0,90,326
74,2249,130,0,0,36.5,36.5,7,64,865,165,0,0,24,87,-9,1,84058,0,130,2267,67,2550,153.9305422,0,0,29.5,120,-3,2,117668,0,90,321
41,2231,130,0,0,3.5,0,-33,49,856,165,0,0,9,0,-15,1,84191,0,130,2249,64,353,90,0,0,26.5,146.5,-3,2,117804,0,90,302
15,2550,130,0,0,-22.5,0,-26,54,856,165,0,0,14,14,5,1,84470,0,130,2231,67,326,90,0,0,29.5,176,3,2,118101,0,90,326
43,2550,130,0,0,5.5,0,28,60,1551,165,0,0,20,34,6,1,84470,0,130,2231,27,321,90,0,0,-10.5,0,-40,2,118234,0,90,259
73,2550,130,0,0,35.5,35.5,30,64,1507,165,0,0,24,58,4,1,84619,0,130,2550,62,345,94.5,0,0,24.5,0,35,2,118552,0,90,199
30,2550,130,0,0,-7.5,0,-43,74,1154,165,0,0,34,92,10,1,84769,0,130,2550,64,326,90,0,0,26.5,26.5,2,2,118691,1,90,195
9,2550,130,0,0,-28.5,-28.5,-21,77,1127,165,0,0,37,129,3,1,84911,0,130,2550,37,347,90,0,0,-0.5,0,-27,2,118975,1,90,227
47,2550,130,0,0,9.5,0,38,82,1119,90,0,0,42,171,5,1,85068,0,130,2550,10,321,90,0,0,-27.5,-27.5,-27,2,119111,1,90,217
68,2550,130,0,0,30.5,30.5,21,78,1054,90,0,0,38,209,-4,1,85218,0,130,2550,5,336,90,0,0,-32.5,-60,-5,2,119401,1,90,251
14,2550,130,0,0,-23.5,0,-54,78,1038,90,0,0,38,247,0,1,85510,0,130,2550,5,340,90,0,1,-32.5,-92.5,0,2,119555,1,90,220
5,2550,130,0,0,-32.5,-32.5,-9,77,1024,90,0,0,37,284,-1,1,85510,0,130,2550,4,326,90,0,1,-33.5,-126,-1,2,119711,1,90,321
41,2550,130,0,0,3.5,0,36,78,1012,90,0,0,38,322,1,1,85657,0,130,2550,4,326,90,0,1,-33.5,-159.5,0,2,119991,1,90,321
69,2550,130,0,0,31.5,31.5,28,38,1028,90,0,0,-2,0,-40,1,85792,0,130,2550,5,326,90,0,1,-32.5,-192,1,2,120140,1,90,326
33,2550,130,0,0,-4.5,0,-36,6,2550,94.5,0,0,-34,-34,-32,1,85947,0,130,2550,5,321,90,0,1,-32.5,-224.5,0,2,120420,1,90,326
5,2550,130,0,0,-32.5,-32.5,-28,5,2550,99.225,0,0,-35,-69,-1,1,86081,0,130,2550,4,321,90,0,1,-33.5,-258,-1,2,120565,1,90,326
26,2550,130,0,0,-11.5,-44,21,5,2550,104.18625,0,0,-35,-104,0,1,86213,0,130,2550,4,326,90,0,1,-33.5,-291.5,0,2,120693,1,90,349
74,2550,130,0,0,36.5,0,48,22,2550,90,0,0,-18,-122,17,1,86509,0,130,2550,5,321,90,0,1,-32.5,-324,1,2,120975,1,90,2550
71,2550,130,0,0,33.5,33.5,-3,74,2550,90,0,0,34,0,52,1,86656,0,130,2550,4,321,90,0,1,-33.5,-357.5,-1,2,121111,1,90,2550
8,2550,130,0,0,-29.5,0,-63,74,2550,94.5,0,0,34,34,0,1,86656,0,130,2550,7,326,90,0,1,-30.5,-388,3,2,121428,1,90,326
5,2550,130,0,0,-32.5,-32.5,-3,73,2550,99.225,0,0,33,67,-1,1,86942,0,130,2550,4,321,90,0,1,-33.5,-421.5,-3,2,121565,1,90,2550
58,2550,130,0,0,20.5,0,53,72,2550,104.18625,0,0,32,99,-1,1,86942,0,130,2550,4,321,90,0,1,-33.5,-455,0,2,121724,1,90,2550
70,2550,130,0,0,32.5,32.5,12,74,2550,109.3955625,0,0,34,133,2,1,87085,0,130,2550,4,289,90,0,1,-33.5,-488.5,0,2,122021,1,90,835
28,2550,130,0,0,-9.5,0,-42,68,901,90,0,0,28,161,-6,1,87362,0,130,2550,4,280,90,0,1,-33.5,-522,0,2,122176,1,90,2550
8,2550,130,0,0,-29.5,-29.5,-20,52,762,90,0,0,12,173,-16,1,87362,0,130,2550,4,288,90,0,1,-33.5,-555.5,0,2,122432,1,90,2550
47,2253,130,0,0,9.5,0,39,21,762,90,0,0,-19,0,-31,1,87516,0,130,2550,4,286,90,0,1,-33.5,-589,0,2,122576,1,90,2550
72,1839,130,0,0,34.5,34.5,25,8,762,94.5,0,0,-32,-32,-13,1,87657,0,130,2550,4,326,90,0,1,-33.5,-622.5,0,2,122721,2,94.5,2550
28,1821,130,0,0,-9.5,0,-44,75,762,99.225,0,0,35,0,67,1,87807,0,130,2253,5,243,90,0,1,-32.5,-655,1,2,123016,2,104.1862488,2550
5,2550,130,0,0,-32.5,-32.5,-23,82,825,104.18625,0,0,42,42,7,1,87949,0,130,1839,5,228,90,0,1,-32.5,-687.5,0,2,123151,2,109.3955612,1255
39,2550,130,0,0,1.5,0,34,58,757,109.3955625,0,0,18,60,-24,1,88098,0,130,1821,4,243,90,0,1,-33.5,-721,-1,2,123461,2,90,2550
68,1794,130,0,0,30.5,30.5,29,68,757,114.8653406,0,0,28,88,10,1,88243,0,130,2550,5,219,90,0,1,-32.5,-753.5,1,2,123591,2,90,229
22,1787,130,0,0,-15.5,0,-46,62,757,120.6086077,0,0,22,110,-6,1,88387,0,130,2550,4,328,90,0,1,-33.5,-787,-1,2,123862,2,90,324
5,326,80,0,0,-32.5,-32.5,-17,65,764,90,0,0,25,135,3,1,88526,0,130,1794,5,243,90,0,1,-32.5,-819.5,1,2,123994,2,90,174
49,2550,80.5,0,0,11.5,0,44,64,764,90,0,0,24,159,-1,1,88661,0,130,1787,6,241,90,0,1,-31.5,-851,1,2,124151,2,90,156
69,2550,81,0,0,31.5,31.5,20,66,749,90,0,0,26,185,2,1,88801,0,130,326,4,235,90,0,1,-33.5,-884.5,-2,2,124444,2,90,156
29,1718,81.5,0,0,-8.5,0,-40,52,750,90,0,0,12,197,-14,1,88940,0,80,2550,4,247,90,0,1,-33.5,-918,0,2,124601,2,90,185
6,2550,82,0,0,-31.5,-31.5,-23,11,750,90,0,0,-29,0,-41,1,89077,0,80.5,2550,4,235,90,0,1,-33.5,-951.5,0,2,124753,2,90,326
57,2550,82.5,0,0,19.5,0,51,5,740,94.5,0,0,-35,-35,-6,1,89221,0,81,1718,5,326,90,0,1,-32.5,-984,1,2,125050,2,94.5,2550
78,2550,83,0,0,40.5,40.5,21,10,744,99.225,0,0,-30,-65,5,1,89361,0,81.5,2550,5,326,90,0,1,-32.5,-1016.5,0,2,125186,2,90,326
60,2550,83.5,0,0,22.5,63,-18,56,754,104.18625,0,0,16,0,46,1,89513,0,82,2550,5,2550,90,0,1,-32.5,-1049,0,2,125448,2,90,336
6,1657,84,0,0,-31.5,0,-54,68,772,109.3955625,0,0,28,28,12,1,89662,0,82.5,2550,10,2550,90,0,1,-27.5,-1076.5,5,2,125601,2,90,205
5,2550,84.5,0,0,-32.5,-32.5,-1,58,772,114.8653406,0,0,18,46,-10,1,89806,0,83,2550,61,2550,94.5,0,1,23.5,0,51,2,125763,2,90,198
40,2550,85,0,0,2.5,0,35,20,730,120.6086077,0,0,-20,0,-38,1,89952,0,83.5,1657,59,2550,99.225,0,1,21.5,21.5,-2,2,126061,2,90,156
51,1632,85.5,0,0,13.5,13.5,11,6,728,126.639038,0,0,-34,-34,-14,1,90102,0,84,2550,59,2550,104.18625,0,1,21.5,43,0,2,126216,2,90,149
12,2550,86,0,0,-25.5,0,-39,60,728,132.9709899,0,0,20,0,54,1,90247,0,84.5,2550,61,2550,109.3955625,0,1,23.5,66.5,2,2,126482,2,90,2550
8,2550,86.5,0,0,-29.5,-29.5,-4,71,728,139.6195394,0,0,31,31,11,1,90389,0,85,1632,65,2550,114.8653406,0,2,27.5,94,4,2,126620,2,94.5,174
69,1597,87,0,0,31.5,0,61,64,740,146.6005164,0,0,24,55,-7,1,90521,0,85.5,2550,67,2488,120.6086077,0,2,29.5,123.5,2,2,126881,2,90,199
75,2550,87.5,0,0,37.5,37.5,6,18,721,153.9305422,0,0,-22,0,-46,1,90659,0,86,2550,65,326,90,0,2,27.5,151,-2,2,127022,2,90,199
11,1573,88,0,0,-26.5,0,-64,5,718,161.6270693,0,0,-35,-35,-13,1,90808,0,86.5,1597,61,217,90,0,2,23.5,174.5,-4,2,127331,2,90,175
5,2550,88.5,0,0,-32.5,-32.5,-6,49,710,165,0,0,9,0,44,1,90942,0,87,2550,59,236,90,0,2,21.5,196,-2,2,127464,2,90,145
53,1559,89,0,0,15.5,0,48,69,661,165,0,0,29,29,20,1,91092,0,87.5,1573,63,209,90,0,2,25.5,221.5,4,2,127632,2,90,154
80,1551,89.5,0,0,42.5,42.5,27,53,689,165,0,0,13,42,-16,1,91238,0,88,2550,65,198,90,0,2,27.5,249,2,2,127901,2,0,128
45,1513,90,0,0,7.5,0,-35,20,680,165,0,0,-20,0,-33,1,91381,0,88.5,1559,65,225,90,1,2,27.5,249,2,2,128054,2,0,175
6,1509,90.5,0,0,-31.5,0,-39,10,680,165,0,0,-30,-30,-10,1,91532,0,89,1551,11,326,90,0,2,-26.5,0,-54,2,128211,2,0,206
39,1490,91,0,0,1.5,0,33,58,586,165,0,0,18,0,48,1,91682,0,89.5,1513,5,326,94.5,0,2,-32.5,-32.5,-6,2,128504,2,0,213
77,1456,91.5,0,0,39.5,39.5,38,69,609,165,0,0,29,29,11,1,91819,0,90,1509,5,185,90,0,2,-32.5,-65,0,2,128645,2,0,204
74,1472,92,0,0,36.5,76,-3,66,598,165,0,0,26,55,-3,1,92106,0,91,1490,5,173,90,0,2,-32.5,-97.5,0,2,128908,2,0,326
73,2550,92.5,0,0,35.5,111.5,-1,24,618,165,0,0,-16,0,-42,1,92248,0,91,1456,22,128,90,0,2,-15.5,-113,17,2,129055,2,90,263
53,1452,93,0,0,15.5,127,-20,5,567,165,0,0,-35,-35,-19,1,92248,0,91.5,1472,33,122,90,0,2,-4.5,0,11,2,129351,2,90,249
26,1448,93.5,0,0,-11.5,0,-27,25,597,165,0,0,-15,-50,20,1,92537,0,92.5,2550,12,118,90,1,2,-4.5,0,11,2,129503,2,90,235
46,2550,94,0,0,8.5,0,20,66,562,165,0,0,26,0,41,1,92678,0,92.5,1452,4,122,90,1,2,-4.5,0,11,2,129664,2,90,273
75,2550,94.5,0,0,37.5,37.5,29,64,562,165,0,0,24,24,-2,1,92815,0,93.5,2550,4,158,90,1,2,-4.5,0,11,2,129982,2,90,242
74,2550,95,0,0,36.5,74,-1,51,555,165,0,0,11,35,-13,1,92951,0,93.5,2550,4,143,90,1,2,-4.5,0,11,2,130120,2,90,273
72,2550,95.5,0,0,34.5,108.5,-2,28,565,165,0,0,-12,0,-23,1,92951,0,94,2550,4,195,90,1,2,-4.5,0,11,2,130291,2,90,234
72,2550,96,0,0,34.5,143,0,23,559,165,0,0,-17,-17,-5,1,93228,0,94.5,2550,4,189,90,1,2,-4.5,0,11,2,130584,2,90,326
71,2550,96.5,0,0,33.5,176.5,-1,42,603,165,0,0,2,0,19,1,93381,0,95.5,2550,4,191,90,1,2,-4.5,0,11,2,130732,2,90,267
60,1777,97,0,0,22.5,199,-11,61,618,165,0,0,21,21,19,1,93381,0,95.5,2550,4,235,90,1,2,-4.5,0,11,2,130884,2,90,243
33,1748,97.5,0,0,-4.5,0,-27,47,483,165,0,0,7,0,-14,1,93522,0,96,2550,4,255,90,1,2,-4.5,0,11,2,131187,2,90,251
28,1734,98,0,0,-9.5,0,-5,8,515,165,0,0,-32,0,-39,1,93678,0,96.5,1777,4,326,94.5,0,2,-33.5,-33.5,-29,2,131331,2,90,336
76,2550,98.5,0,0,38.5,0,48,13,525,165,0,0,-27,-27,5,1,93819,0,97,1748,5,321,99.225,0,2,-32.5,-66,1,2,131470,2,94.5,326
75,2550,99,0,0,37.5,37.5,-1,55,525,165,0,0,15,0,42,1,93978,0,97.5,1734,38,326,104.18625,0,2,0.5,0,33,2,131786,2,90,326
79,2550,99.5,0,0,41.5,79,4,69,456,165,0,0,29,29,14,1,94122,0,98,2550,14,321,109.3955625,0,2,-23.5,0,-24,2,131921,2,90,326
43,2550,100,0,0,5.5,0,-36,37,456,165,0,0,-3,0,-32,1,94262,0,98.5,2550,19,290,90,0,2,-18.5,-18.5,5,2,132205,2,90,326
29,2550,100.5,0,0,-8.5,0,-14,6,420,165,0,0,-34,-34,-31,1,94411,0,99,2550,53,273,90,0,2,15.5,0,34,2,132355,2,94.5,326
75,2550,101,0,0,37.5,0,46,23,460,165,0,0,-17,-51,17,1,94551,0,99.5,2550,13,326,94.5,0,2,-24.5,0,-40,2,132502,2,90,326
78,2550,101.5,0,0,40.5,40.5,3,70,437,165,0,0,30,0,47,1,94693,0,100,2550,13,267,90,0,2,-24.5,-24.5,0,2,132782,2,90,1334
77,2550,102,0,0,39.5,80,-1,75,397,165,0,0,35,35,5,1,94844,0,100.5,2550,51,297,90,0,2,13.5,0,38,2,132931,2,94.5,1330
69,2550,102.5,0,0,31.5,111.5,-8,62,397,165,0,0,22,57,-13,1,94982,0,101,2550,27,267,90,0,2,-10.5,0,-24,2,133094,2,99.22499847,1330
53,2550,103,0,0,15.5,127,-16,23,357,165,0,0,-17,0,-39,1,95141,0,101.5,2550,34,326,94.5,0,2,-3.5,0,7,2,133394,2,109.3955612,1288
48,2550,103.5,0,0,10.5,137.5,-5,6,357,165,0,0,-34,-34,-17,1,95438,0,102.5,2550,43,326,99.225,0,2,5.5,0,9,2,133540,2,90,1262
58,2550,104,0,0,20.5,158,10,40,403,165,0,0,0,0,34,1,95438,0,102.5,2550,33,326,104.18625,0,2,-4.5,0,-10,2,133823,2,90,1246
58,2214,104.5,0,0,20.5,178.5,0,69,340,165,0,0,29,29,29,1,95608,0,103,2550,37,326,109.3955625,0,2,-0.5,0,4,2,133969,2,90,1274
24,2550,105,0,0,-13.5,0,-34,54,326,90,0,0,14,43,-15,1,95912,0,103.5,2550,42,278,90,0,2,4.5,0,5,2,134105,2,90,1777
14,2550,105.5,0,0,-23.5,-23.5,-10,6,334,94.5,0,0,-34,0,-48,1,95912,0,104,2214,38,271,90,0,2,0.5,0,-4,2,134401,2,90,321
80,2550,106,0,0,42.5,0,66,6,326,90,0,0,-34,-34,0,1,96199,0,105,2550,44,297,90,0,2,6.5,0,6,2,134551,2,90,263
79,2550,106.5,0,0,41.5,41.5,-1,11,340,94.5,0,0,-29,-63,5,1,96378,0,105.5,2550,28,282,90,0,2,-9.5,0,-16,2,134820,2,94.5,259
83,2550,107,0,0,45.5,87,4,72,429,99.225,0,0,32,0,61,1,96518,0,106,2550,42,326,94.5,0,2,4.5,0,14,2,134955,2,90,288
70,2550,107.5,0,0,32.5,119.5,-13,75,1495,104.18625,0,0,35,35,3,1,96660,0,106.5,2550,40,322,99.225,0,2,2.5,0,-2,2,135252,2,90,326
80,2550,108,0,0,42.5,162,10,72,2550,109.3955625,0,0,32,67,-3,1,96820,0,107,2550,37,326,104.18625,0,2,-0.5,0,-3,2,135385,2,90,289
81,2102,108.5,0,0,43.5,205.5,1,54,410,114.8653406,0,0,14,81,-18,1,96954,0,107.5,2550,38,259,90,0,2,0.5,0,1,2,135543,2,90,326
66,2550,109,0,0,28.5,234,-15,43,321,90,0,0,3,0,-11,1,97108,0,108,2102,39,259,90,0,2,1.5,0,1,2,135825,2,90,297
9,2550,109.5,0,0,-28.5,0,-57,57,372,94.5,0,0,17,17,14,1,97267,0,108.5,2550,42,1434,94.5,0,2,4.5,0,3,2,135971,2,90,349
6,2550,110,0,0,-31.5,-31.5,-3,67,376,99.225,0,0,27,44,10,1,97411,0,109,2550,37,1405,99.225,0,2,-0.5,0,-5,2,136248,2,90,303
72,2550,110.5,0,0,34.5,0,66,66,376,104.18625,0,0,26,70,-1,1,97717,0,110,2550,38,1389,104.18625,0,2,0.5,0,1,2,136392,2,90,321
78,2550,111,0,0,40.5,40.5,6,65,372,109.3955625,0,0,25,95,-1,1,97872,0,110.5,2550,28,1361,109.3955625,0,2,-9.5,0,-10,2,136552,2,90,321
26,2550,111.5,0,0,-11.5,0,-52,64,2550,114.8653406,0,0,24,119,-1,1,98027,0,111,2550,35,1349,114.8653406,0,2,-2.5,0,7,2,136851,2,90,321
5,2550,112,0,0,-32.5,-32.5,-21,60,2550,90,0,0,20,139,-4,1,98322,0,111.5,2550,5,1341,120.6086077,0,2,-32.5,-32.5,-30,2,136981,2,90,321
70,2550,112.5,0,0,32.5,0,65,47,376,90,0,0,7,0,-13,1,98478,0,112.5,2550,4,1341,126.639038,0,2,-33.5,-66,-1,2,137258,2,90,321
81,2550,113,0,0,43.5,43.5,11,44,348,94.5,0,0,4,0,-3,1,98645,0,113,2550,5,1274,132.9709899,0,2,-32.5,-98.5,1,2,137393,2,90,326
23,2550,113.5,0,0,-14.5,0,-58,66,380,99.225,0,0,26,26,22,1,98797,0,113.5,2550,4,1254,139.6195394,0,2,-33.5,-132,-1,2,137671,2,90,303
